Model_Name,MaskingRate,run_id,loss
Hadamard_Cross,0.8,2,0.10107891261577606
Hadamard_Cross,0.8,3,0.10330872237682343
Hadamard_Cross,0.8,4,0.10113347321748734
Hadamard_Cross,0.7,0,0.10612008720636368
Hadamard_Cross,0.6,0,0.10824403166770935
Hadamard_Cross,0.7,1,0.10460027307271957
Hadamard_Cross,0.7,2,0.1012071743607521
Hadamard_Cross,0.7,3,0.10572756081819534
Hadamard_Cross,0.7,4,0.10334619879722595
Hadamard_Cross,0.6,1,0.10470376908779144
Hadamard_Cross,0.6,4,0.10537104308605194
Hadamard_Cross,0.6,2,0.10000859200954437
Hadamard_Cross,0.6,3,0.10806164890527725
Hadamard_Cross,0.5,0,0.10705626010894775
Hadamard_Cross,0.5,2,0.10305505245923996
Hadamard_Cross,0.5,1,0.10135267674922943
Hadamard_Cross,0.5,3,0.10217685252428055
Hadamard_Cross,0.4,0,0.10575678199529648
Hadamard_Cross,0.5,4,0.10358994454145432
Hadamard_Cross,0.4,2,0.10207442939281464
Hadamard_Cross,0.4,3,0.10720965266227722
Hadamard_Cross,0.4,1,0.1077318862080574
Hadamard_Cross,0.3,1,0.10663289576768875
Hadamard_Cross,0.4,4,0.10280659794807434
Hadamard_Cross,0.3,0,0.10945002734661102
Hadamard_Cross,0.3,2,0.10204467177391052
Hadamard_Cross,0.3,3,0.10252515226602554
Hadamard_Cross,0.3,4,0.10713036358356476
Hadamard_Cross,0.2,0,0.10805206000804901
Hadamard_Cross,0.2,1,0.10331320017576218
Hadamard_Cross,0.2,2,0.10808231681585312
Hadamard_Cross,0.2,4,0.10686048865318298
Hadamard_Cross,0.2,3,0.10304034501314163
Hadamard_Cross,0.1,0,0.10627672076225281
Hadamard_Cross,0.1,1,0.1048792228102684
Hadamard_Cross,0.1,2,0.10162677615880966
Hadamard_Cross,0.1,3,0.1062273308634758
Hadamard_Cross,0.1,4,0.10789354145526886
Hadamard_Cross,0.0,2,0.10563131421804428
Hadamard_Cross,0.0,1,0.10535961389541626
